Montant,Classe_reelle,Probabilite_fraude,Prediction,Statut
-0.2592743674092816,0,0.0,0,Vrai negatif
-0.12405909233029996,0,0.01,0,Vrai negatif
-0.3343584261314364,0,0.03,0,Vrai negatif
-0.313248531027444,0,0.0,0,Vrai negatif
0.14253329508148285,0,0.0,0,Vrai negatif
-0.11314431702084937,0,0.0,0,Vrai negatif
-0.2687098508269752,0,0.02,0,Vrai negatif
-0.25327723811837466,0,0.0,0,Vrai negatif
-0.25727532431231265,0,0.0,0,Vrai negatif
-0.33731700991495045,0,0.0,0,Vrai negatif
0.318569030200571,0,0.0,0,Vrai negatif
-0.312089086031202,0,0.0,0,Vrai negatif
-0.35015086659749134,0,0.0,0,Vrai negatif
-0.31744652153107883,0,0.0,0,Vrai negatif
-0.2932581000577542,0,0.0,0,Vrai negatif
1.620145990637072,0,0.0,0,Vrai negatif
-0.3377567993962836,0,0.0,0,Vrai negatif
-0.19254630883245716,0,0.0,0,Vrai negatif
-0.299135286762843,0,0.0,0,Vrai negatif
-0.14213044192689953,0,0.0,0,Vrai negatif
-0.30129425330756954,0,0.0,0,Vrai negatif
-0.3472322636759166,0,0.0,0,Vrai negatif
-0.28130382233787976,0,0.0,0,Vrai negatif
0.8126125411854841,0,0.0,0,Vrai negatif
1.242166921862178,0,0.01,0,Vrai negatif
-0.3058520715686588,0,0.0,0,Vrai negatif
-0.2336866157680787,0,0.0,0,Vrai negatif
-0.34531318230282637,0,0.0,0,Vrai negatif
-0.34963111539227937,0,0.02,0,Vrai negatif
-0.2234914959735369,0,0.0,0,Vrai negatif
-0.2642319942897646,0,0.0,0,Vrai negatif
0.11054860552997921,0,0.03,0,Vrai negatif
-0.287860683695938,0,0.0,0,Vrai negatif
0.3110126472940282,0,0.0,0,Vrai negatif
-0.27326766908806444,0,0.0,0,Vrai negatif
-0.3040129519194473,0,0.01,0,Vrai negatif
-0.22569044338020278,0,0.0,0,Vrai negatif
-0.02678565523178951,0,0.0,0,Vrai negatif
-0.11334422133054625,0,0.0,0,Vrai negatif
-0.11158506340521356,0,0.0,0,Vrai negatif
0.22249501896024193,0,0.0,0,Vrai negatif
-0.23328680714868488,0,0.0,0,Vrai negatif
0.3479149828640756,0,0.0,0,Vrai negatif
-0.2829430376773943,0,0.0,0,Vrai negatif
0.04114182920321632,0,0.02,0,Vrai negatif
-0.3492313067728856,0,0.0,0,Vrai negatif
-0.2536770467377685,1,0.82,1,Vrai positif
-0.35015086659749134,0,0.0,0,Vrai negatif
-0.35015086659749134,0,0.0,0,Vrai negatif
-0.26846996565533887,0,0.0,0,Vrai negatif
-0.25331721898031406,0,0.0,0,Vrai negatif
1.2460050846083581,0,0.03,0,Vrai negatif
-0.345273201440887,0,0.0,0,Vrai negatif
-0.3396758807693739,0,0.0,0,Vrai negatif
-0.3415549812805247,0,0.0,0,Vrai negatif
-0.3492313067728856,0,0.0,0,Vrai negatif
-0.3281613925308326,0,0.0,0,Vrai negatif
0.04258114023303398,0,0.0,0,Vrai negatif
-0.05565183755202154,0,0.0,0,Vrai negatif
0.08336161941120113,0,0.0,0,Vrai negatif
0.356910676800436,0,0.0,0,Vrai negatif
-0.20929828998505717,0,0.0,0,Vrai negatif
-0.345273201440887,0,0.0,0,Vrai negatif
0.06980810721375146,0,0.0,0,Vrai negatif
-0.2932581000577542,0,0.0,0,Vrai negatif
0.12786031874973056,0,0.0,0,Vrai negatif
0.4018091847583592,0,0.0,0,Vrai negatif
-0.30529233950150747,0,0.0,0,Vrai negatif
-0.3381166271537381,0,0.0,0,Vrai negatif
-0.33599764147095096,0,0.0,0,Vrai negatif
-0.28654131525193843,0,0.02,0,Vrai negatif
-0.31608717222514,0,0.0,0,Vrai negatif
-0.18183143783270342,0,0.0,0,Vrai negatif
-0.3153275358482917,0,0.0,0,Vrai negatif
-0.290179573688422,0,0.0,0,Vrai negatif
-0.17351541854931246,0,0.0,0,Vrai negatif
0.44238975962682947,0,0.0,0,Vrai negatif
0.3495541982035901,0,0.0,0,Vrai negatif
-0.3372770290530111,0,0.0,0,Vrai negatif
-0.3172865980833213,0,0.0,0,Vrai negatif
-0.09835139810327892,0,0.0,0,Vrai negatif
-0.19330594520930536,0,0.0,0,Vrai negatif
-0.2932581000577542,0,0.0,0,Vrai negatif
-0.3498710005639156,0,0.0,0,Vrai negatif
-0.13333465230023603,0,0.0,0,Vrai negatif
-0.12553838422205701,0,0.0,0,Vrai negatif
-0.2334867114583818,0,0.0,0,Vrai negatif
-0.10946607772242645,0,0.0,0,Vrai negatif
-0.2973361479755709,0,0.0,0,Vrai negatif
-0.259314348271221,0,0.0,0,Vrai negatif
0.2827861587648263,0,0.01,0,Vrai negatif
-0.33527798595604213,0,0.0,0,Vrai negatif
0.1213434382536117,0,0.01,0,Vrai negatif
-0.3132885118893834,0,0.0,0,Vrai negatif
-0.3172865980833213,0,0.0,0,Vrai negatif
-0.06448760804062445,0,0.0,0,Vrai negatif
-0.30473260743435615,0,0.0,0,Vrai negatif
0.6342978969358513,0,0.0,0,Vrai negatif
-0.25327723811837466,0,0.0,0,Vrai negatif
-0.3460728186796746,0,0.0,0,Vrai negatif
-0.12134039371842216,0,0.0,0,Vrai negatif
-0.049374842227538976,0,0.0,0,Vrai negatif
-0.34807186177664357,0,0.0,0,Vrai negatif
-0.3501908474594307,0,0.01,0,Vrai negatif
-0.2927383488525423,0,0.0,0,Vrai negatif
-0.34967109625421877,0,0.0,0,Vrai negatif
-0.16979719838895016,0,0.0,0,Vrai negatif
-0.0735632637008636,0,0.0,0,Vrai negatif
-0.34271442627676674,0,0.0,0,Vrai negatif
-0.3232837273742283,0,0.0,0,Vrai negatif
-0.1933459260712447,0,0.0,0,Vrai negatif
0.03254594388624969,0,0.0,0,Vrai negatif
-0.2516380227788601,0,0.0,0,Vrai negatif
-0.18131168662749148,0,0.0,0,Vrai negatif
2.1941912063626834,0,0.03,0,Vrai negatif
-0.33327894285907317,0,0.0,0,Vrai negatif
-0.34531318230282637,0,0.0,0,Vrai negatif
-0.02678565523178951,0,0.0,0,Vrai negatif
-0.1533250832699258,0,0.0,0,Vrai negatif
0.5263495696995265,0,0.0,0,Vrai negatif
0.4122441897245373,0,0.01,0,Vrai negatif
-0.17731360043355351,0,0.01,0,Vrai negatif
-0.28945991817351313,0,0.0,0,Vrai negatif
-0.3318396318292555,0,0.0,0,Vrai negatif
0.21797718156109208,0,0.0,0,Vrai negatif
-0.2412829795365608,0,0.0,0,Vrai negatif
-0.2550763769056468,0,0.0,0,Vrai negatif
-0.34531318230282637,0,0.0,0,Vrai negatif
-0.17747352388131105,0,0.0,0,Vrai negatif
-0.037380583645725114,0,0.0,0,Vrai negatif
-0.05537197151844591,0,0.0,0,Vrai negatif
-0.2908592483413915,0,0.04,0,Vrai negatif
-0.3492313067728856,0,0.0,0,Vrai negatif
-0.3492313067728856,0,0.0,0,Vrai negatif
0.034185159225764296,0,0.0,0,Vrai negatif
-0.2333267880106243,0,0.02,0,Vrai negatif
-0.34531318230282637,0,0.0,0,Vrai negatif
2.4125666742755745,0,0.0,0,Vrai negatif
-0.22988843388383762,0,0.06,0,Vrai negatif
-0.21729446237293307,0,0.01,0,Vrai negatif
-0.33131988062404355,0,0.0,0,Vrai negatif
-0.3501908474594307,0,0.03,0,Vrai negatif
-0.180312165079007,0,0.0,0,Vrai negatif
0.42935599863459173,0,0.0,0,Vrai negatif
-0.3173265789452607,0,0.0,0,Vrai negatif
-0.225290634760809,0,0.0,0,Vrai negatif
2.105433692857261,0,0.0,0,Vrai negatif
-0.24016351540225817,0,0.0,0,Vrai negatif
-0.0929539817414627,0,0.0,0,Vrai negatif
-0.33787674198210177,0,0.0,0,Vrai negatif
-0.2430421374618935,0,0.01,0,Vrai negatif
-0.35015086659749134,0,0.0,0,Vrai negatif
-0.3460728186796746,0,0.0,0,Vrai negatif
6.477740754547808,0,0.0,0,Vrai negatif
-0.34927128763482496,0,0.0,0,Vrai negatif
-0.3325992682061037,0,0.0,0,Vrai negatif
0.24648353612386967,0,0.0,0,Vrai negatif
-0.13933178159114296,0,0.0,0,Vrai negatif
-0.3132885118893834,0,0.0,0,Vrai negatif
-0.3492313067728856,0,0.0,0,Vrai negatif
0.026588795457282162,0,0.0,0,Vrai negatif
0.40640698388138785,0,0.02,0,Vrai negatif
1.6760792164902643,0,0.0,0,Vrai negatif
-0.3460728186796746,0,0.0,0,Vrai negatif
0.4463878458207674,0,0.0,0,Vrai negatif
0.013475072741165666,0,0.0,0,Vrai negatif
0.07512556185168894,0,0.02,0,Vrai negatif
2.7372912349472154,0,0.0,0,Vrai negatif
0.41096480214247705,0,0.01,0,Vrai negatif
-0.32396340202719776,0,0.0,0,Vrai negatif
-0.3132885118893834,0,0.0,0,Vrai negatif
-0.2742671906365489,0,0.0,0,Vrai negatif
-0.3175264832549576,0,0.0,0,Vrai negatif
-0.3312798997621042,0,0.0,0,Vrai negatif
-0.28886020524442246,0,0.0,0,Vrai negatif
-0.33831653146343493,0,0.0,0,Vrai negatif
0.3721433851993396,0,0.01,0,Vrai negatif
-0.2930981766099967,0,0.0,0,Vrai negatif
0.02958736010273563,0,0.0,0,Vrai negatif
-0.34927128763482496,0,0.0,0,Vrai negatif
-0.18207132300433967,0,0.0,0,Vrai negatif
0.5655707952620579,0,0.0,0,Vrai negatif
-0.34611279954161395,0,0.0,0,Vrai negatif
-0.2932581000577542,0,0.0,0,Vrai negatif
-0.28130382233787976,0,0.0,0,Vrai negatif
-0.17331551423961558,0,0.0,0,Vrai negatif
0.4463878458207674,0,0.0,0,Vrai negatif
-0.34927128763482496,0,0.01,0,Vrai negatif
2.5373869252503174,0,0.02,0,Vrai negatif
-0.3501908474594307,0,0.0,0,Vrai negatif
-0.26819009962176327,0,0.0,0,Vrai negatif
-0.2932581000577542,0,0.03,0,Vrai negatif
-0.3132885118893834,0,0.0,0,Vrai negatif
-0.313248531027444,0,0.0,0,Vrai negatif
-0.11334422133054625,0,0.0,0,Vrai negatif
0.06329122671763261,0,0.04,0,Vrai negatif
-0.30129425330756954,0,0.0,0,Vrai negatif
-0.20929828998505717,0,0.0,0,Vrai negatif
0.2768689911977981,0,0.0,0,Vrai negatif
-0.14125086296423317,0,0.0,0,Vrai negatif
-0.35015086659749134,0,0.0,0,Vrai negatif
-0.34531318230282637,0,0.0,0,Vrai negatif
-0.08351849832376913,0,0.02,0,Vrai negatif
-0.34927128763482496,0,0.0,0,Vrai negatif
-0.2700692001329141,0,0.02,0,Vrai negatif
-0.3132885118893834,0,0.01,0,Vrai negatif
-0.313248531027444,0,0.0,0,Vrai negatif
-0.20310125638445334,0,0.0,0,Vrai negatif
-0.31764642584077574,0,0.0,0,Vrai negatif
-0.31196914344538385,0,0.0,0,Vrai negatif
-0.2843023869833332,0,0.0,0,Vrai negatif
-0.22129254856687103,0,0.0,0,Vrai negatif
0.6747985100804428,0,0.02,0,Vrai negatif
0.04258114023303398,0,0.0,0,Vrai negatif
-0.2932581000577542,0,0.0,0,Vrai negatif
-0.3492313067728856,0,0.01,0,Vrai negatif
-0.07736144558510466,0,0.0,0,Vrai negatif
0.3504337771662565,0,0.01,0,Vrai negatif
-0.3173265789452607,0,0.0,0,Vrai negatif
-0.3492313067728856,0,0.0,0,Vrai negatif
0.4024088976874499,0,0.0,0,Vrai negatif
-0.05741099547735429,0,0.0,0,Vrai negatif
-0.005395894094221475,0,0.0,0,Vrai negatif
-0.3531494312429448,0,0.0,0,Vrai negatif
0.6462921555176652,0,0.0,0,Vrai negatif
-0.32544269391895475,0,0.02,0,Vrai negatif
-0.34531318230282637,0,0.0,0,Vrai negatif
0.026588795457282162,0,0.0,0,Vrai negatif
0.006558383625652989,0,0.0,0,Vrai negatif
-0.19270623228021466,0,0.0,0,Vrai negatif
-0.2889801478302406,0,0.0,0,Vrai negatif
-0.3501908474594307,0,0.0,0,Vrai negatif
-0.12565832680787514,0,0.0,0,Vrai negatif
1.351194732370866,0,0.03,0,Vrai negatif
-0.23524586938371447,0,0.03,0,Vrai negatif
-0.12377922629672432,0,0.0,0,Vrai negatif
-0.3492313067728856,0,0.0,0,Vrai negatif
0.04657922642697194,0,0.0,0,Vrai negatif
-0.3479919000527648,0,0.0,0,Vrai negatif
-0.29729616711363155,0,0.0,0,Vrai negatif
-0.34427367989240254,0,0.0,0,Vrai negatif
-0.13333465230023603,0,0.0,0,Vrai negatif
-0.2833428462967881,0,0.0,0,Vrai negatif
-0.3492313067728856,0,0.01,0,Vrai negatif
-0.26327245360321955,0,0.01,0,Vrai negatif
-0.3246830575421065,0,0.0,0,Vrai negatif
-0.27690592752454796,0,0.01,0,Vrai negatif
-0.27330764995000384,0,0.0,0,Vrai negatif
-0.34967109625421877,0,0.0,0,Vrai negatif
-0.31928564118029035,0,0.01,0,Vrai negatif
-0.34927128763482496,0,0.0,0,Vrai negatif
-0.2932581000577542,0,0.0,0,Vrai negatif
-0.34791193832888606,0,0.0,0,Vrai negatif
0.1583257355475378,0,0.0,0,Vrai negatif
-0.1749547295791301,0,0.0,0,Vrai negatif
-0.3492313067728856,0,0.01,0,Vrai negatif
-0.3460728186796746,0,0.0,0,Vrai negatif
-0.0945132353570985,0,0.0,0,Vrai negatif
-0.12933656610629807,0,0.0,0,Vrai negatif
-0.0733633593911667,0,0.0,0,Vrai negatif
-0.3134484353371409,0,0.0,0,Vrai negatif
-0.24552095090213505,0,0.0,0,Vrai negatif
0.6486910072340278,0,0.0,0,Vrai negatif
-0.1918266533175483,0,0.0,0,Vrai negatif
-0.21333635704093448,0,0.0,0,Vrai negatif
-0.053412909283416334,0,0.0,0,Vrai negatif
-0.3460728186796746,0,0.0,0,Vrai negatif
-0.3492313067728856,0,0.0,0,Vrai negatif
-0.2268498883764448,0,0.0,0,Vrai negatif
-0.34927128763482496,0,0.0,0,Vrai negatif
-0.3353979285418603,0,0.0,0,Vrai negatif
-0.059050210816868835,0,0.0,0,Vrai negatif
3.122067050251804,0,0.01,0,Vrai negatif
-0.32908095235543827,0,0.0,0,Vrai negatif
0.7940614212456119,0,0.01,0,Vrai negatif
-0.31540749757217046,0,0.01,0,Vrai negatif
-0.23728489334262284,0,0.0,0,Vrai negatif
-0.34967109625421877,0,0.0,0,Vrai negatif
1.078085464462964,0,0.0,0,Vrai negatif
-0.3460728186796746,0,0.0,0,Vrai negatif
1.9681394129574317,0,0.01,0,Vrai negatif
-0.24803974520431593,0,0.01,0,Vrai negatif
-0.180312165079007,0,0.0,0,Vrai negatif
-0.34967109625421877,0,0.0,0,Vrai negatif
-0.2932581000577542,0,0.0,0,Vrai negatif
0.3347612792860198,0,0.0,0,Vrai negatif
-0.3372770290530111,0,0.01,0,Vrai negatif
-0.3412751152469491,0,0.0,0,Vrai negatif
0.2344892775420558,0,0.0,0,Vrai negatif
-0.35015086659749134,0,0.0,0,Vrai negatif
-0.32924087580319583,0,0.0,0,Vrai negatif
-0.33527798595604213,0,0.0,0,Vrai negatif
-0.20733922775002755,0,0.0,0,Vrai negatif
-0.3492313067728856,0,0.0,0,Vrai negatif
-0.07036479474571324,0,0.0,0,Vrai negatif
-0.2932581000577542,0,0.0,0,Vrai negatif
-0.3141281099901103,0,0.0,0,Vrai negatif
-0.033782306071180934,0,0.0,0,Vrai negatif
-0.33895622525446506,0,0.0,0,Vrai negatif
0.21090056899782186,0,0.02,0,Vrai negatif
-0.12897673834884366,0,0.0,0,Vrai negatif
-0.25347714242807157,0,0.0,0,Vrai negatif
-0.2839425592258788,0,0.01,0,Vrai negatif
-0.28130382233787976,0,0.0,0,Vrai negatif
-0.34927128763482496,0,0.0,0,Vrai negatif
-0.08355847918570848,0,0.0,0,Vrai negatif
-0.28130382233787976,0,0.0,0,Vrai negatif
1.1260624987902197,0,0.0,0,Vrai negatif
-0.01914931060136803,0,0.0,0,Vrai negatif
-0.34967109625421877,0,0.0,0,Vrai negatif
-0.29745609056138905,0,0.0,0,Vrai negatif
-0.19330594520930536,0,0.0,0,Vrai negatif
0.5062791770059579,0,0.0,0,Vrai negatif
-0.3502308283213701,0,0.0,0,Vrai negatif
0.8615890970612241,0,0.0,0,Vrai negatif
-0.3502308283213701,0,0.0,0,Vrai negatif
-0.28438234870721196,0,0.0,0,Vrai negatif
-0.25327723811837466,0,0.0,0,Vrai negatif
-0.34967109625421877,0,0.0,0,Vrai negatif
-0.3172865980833213,0,0.0,0,Vrai negatif
1.4327556907272003,0,0.0,0,Vrai negatif
-0.30725140173653703,0,0.0,0,Vrai negatif
-0.313248531027444,0,0.0,0,Vrai negatif
-0.34531318230282637,0,0.0,0,Vrai negatif
-0.21329637617899513,0,0.0,0,Vrai negatif
-0.0643276845928669,0,0.0,0,Vrai negatif
-0.23264711335765484,0,0.0,0,Vrai negatif
0.22217517206472687,0,0.0,0,Vrai negatif
0.3730629450239453,0,0.01,0,Vrai negatif
-0.3132885118893834,0,0.01,0,Vrai negatif
-0.18211130386627908,0,0.0,0,Vrai negatif
-0.2334867114583818,0,0.01,0,Vrai negatif
0.2964596135480941,0,0.0,0,Vrai negatif
0.13453712269360693,0,0.0,0,Vrai negatif
-0.13373446091962982,0,0.0,0,Vrai negatif
-0.18095185887003706,0,0.0,0,Vrai negatif
-0.33012045476586216,0,0.0,0,Vrai negatif
-0.19330594520930536,0,0.0,0,Vrai negatif
0.7982194308873074,0,0.0,0,Vrai negatif
-0.2693095637560659,0,0.0,0,Vrai negatif
-0.3312798997621042,0,0.01,0,Vrai negatif
0.04258114023303398,0,0.0,0,Vrai negatif
-0.21729446237293307,0,0.0,0,Vrai negatif
0.44238975962682947,0,0.02,0,Vrai negatif
0.3772609355275802,0,0.01,0,Vrai negatif
-0.3438738712730087,0,0.0,0,Vrai negatif
-0.2152954192759641,0,0.0,0,Vrai negatif
-0.3492313067728856,0,0.0,0,Vrai negatif
-0.26227293205473506,0,0.0,0,Vrai negatif
-0.27326766908806444,0,0.0,0,Vrai negatif
-0.313248531027444,0,0.0,0,Vrai negatif
-0.30185398537472086,0,0.0,0,Vrai negatif
-0.2493191327863761,0,0.02,0,Vrai negatif
-0.1779133133626442,0,0.0,0,Vrai negatif
0.10043344745931618,0,0.0,0,Vrai negatif
-0.06412778028317002,0,0.0,0,Vrai negatif
0.11234774431725131,0,0.0,0,Vrai negatif
-0.20933827084699655,0,0.0,0,Vrai negatif
-0.313248531027444,0,0.0,0,Vrai negatif
-0.258154903274979,0,0.0,0,Vrai negatif
-0.33323896199713376,0,0.0,0,Vrai negatif
-0.2932581000577542,0,0.0,0,Vrai negatif
-0.26327245360321955,0,0.0,0,Vrai negatif
-0.2940976981584812,0,0.0,0,Vrai negatif
-0.21337633790287389,0,0.0,0,Vrai negatif
-0.3356378137134965,0,0.0,0,Vrai negatif
-0.34531318230282637,0,0.0,0,Vrai negatif
-0.3143679951617466,0,0.0,0,Vrai negatif
-0.3318396318292555,0,0.0,0,Vrai negatif
-0.3353179668179815,0,0.0,0,Vrai negatif
0.010396546371833456,0,0.0,0,Vrai negatif
-0.3492313067728856,0,0.03,0,Vrai negatif
0.28310600566034133,0,0.0,0,Vrai negatif
-0.19330594520930536,0,0.0,0,Vrai negatif
-0.33887626353058625,0,0.0,0,Vrai negatif
-0.3372370481910717,0,0.0,0,Vrai negatif
0.09375664351543979,0,0.0,0,Vrai negatif
1.4778940838567596,0,0.0,0,Vrai negatif
-0.24336198435740852,0,0.0,0,Vrai negatif
-0.2334867114583818,0,0.0,0,Vrai negatif
0.4207201324556858,0,0.0,0,Vrai negatif
-0.0945132353570985,0,0.0,0,Vrai negatif
-0.3348781773366483,0,0.0,0,Vrai negatif
-0.31088966017302055,0,0.0,0,Vrai negatif
-0.3460728186796746,0,0.0,0,Vrai negatif
-0.19330594520930536,0,0.0,0,Vrai negatif
-0.29725618625169214,0,0.0,0,Vrai negatif
0.8062156032751834,0,0.0,0,Vrai negatif
-0.21129733308202614,0,0.0,0,Vrai negatif
0.5045999808045041,0,0.0,0,Vrai negatif
-0.32804144994501444,0,0.0,0,Vrai negatif
-0.3298405887322865,0,0.0,0,Vrai negatif
0.7082624915237035,0,0.0,0,Vrai negatif
0.07276669099726553,0,0.0,0,Vrai negatif
0.1303391321899721,0,0.0,0,Vrai negatif
-0.057371014615414884,0,0.0,0,Vrai negatif
-0.24196265418953025,0,0.0,0,Vrai negatif
1.7831079839019832,0,0.0,0,Vrai negatif
0.6968279650090409,0,0.0,0,Vrai negatif
2.4717383499458565,0,0.01,0,Vrai negatif
-0.1984634763994853,0,0.0,0,Vrai negatif
-0.311249487930475,0,0.0,0,Vrai negatif
-0.19350584951900224,0,0.0,0,Vrai negatif
0.025949101666252104,0,0.0,0,Vrai negatif
-0.27350755425970075,0,0.01,0,Vrai negatif
-0.08735666106994955,0,0.01,0,Vrai negatif
1.269034061085441,0,0.0,0,Vrai negatif
-0.3134084544752015,0,0.0,0,Vrai negatif
-0.3492313067728856,0,0.01,0,Vrai negatif
0.3894550984190909,0,0.0,0,Vrai negatif
0.35443186336019444,0,0.03,0,Vrai negatif
-0.313248531027444,0,0.0,0,Vrai negatif
-0.34531318230282637,0,0.0,0,Vrai negatif
-0.35047071349300635,0,0.0,0,Vrai negatif
-0.33759687594852616,0,0.01,0,Vrai negatif
-0.26587120962927924,0,0.0,0,Vrai negatif
-0.09375359898025025,0,0.0,0,Vrai negatif
-0.3424745411051304,0,0.0,0,Vrai negatif
0.20650267418449011,0,0.0,0,Vrai negatif
-0.17331551423961558,0,0.0,0,Vrai negatif
-0.35015086659749134,0,0.0,0,Vrai negatif
-0.27330764995000384,0,0.0,0,Vrai negatif
-0.22085275908553786,0,0.0,0,Vrai negatif
-0.3492313067728856,0,0.0,0,Vrai negatif
-0.3502708091833095,0,0.0,0,Vrai negatif
-0.1615211599674986,0,0.01,0,Vrai negatif
-0.30725140173653703,0,0.0,0,Vrai negatif
-0.23328680714868488,0,0.09,0,Vrai negatif
-0.2927383488525423,0,0.01,0,Vrai negatif
0.8320032592260831,0,0.0,0,Vrai negatif
-0.23728489334262284,0,0.0,0,Vrai negatif
-0.34291433058646364,0,0.0,0,Vrai negatif
-0.3492313067728856,0,0.0,0,Vrai negatif
-0.33447836871725456,0,0.0,0,Vrai negatif
-0.3492313067728856,0,0.0,0,Vrai negatif
-0.3081709615611428,0,0.0,0,Vrai negatif
-0.3104898515536268,0,0.0,0,Vrai negatif
0.20630276987479318,0,0.0,0,Vrai negatif
-0.1893078590153674,0,0.0,0,Vrai negatif
-0.33527798595604213,0,0.02,0,Vrai negatif
0.5223514835055886,0,0.0,0,Vrai negatif
0.9832908408046954,0,0.01,0,Vrai negatif
-0.32524278960925784,0,0.0,0,Vrai negatif
0.046539245565032535,0,0.01,0,Vrai negatif
-0.20354104586578653,0,0.0,0,Vrai negatif
-0.34531318230282637,0,0.0,0,Vrai negatif
0.43039550104501556,0,0.0,0,Vrai negatif
-0.34967109625421877,0,0.0,0,Vrai negatif
0.017593101520921764,0,0.01,0,Vrai negatif
-0.3290009906315595,0,0.0,0,Vrai negatif
-0.14972680569538166,0,0.0,0,Vrai negatif
-0.34739218712367415,0,0.0,0,Vrai negatif
-0.34967109625421877,0,0.0,0,Vrai negatif
-0.25727532431231265,0,0.0,0,Vrai negatif
-0.32404336375107645,0,0.0,0,Vrai negatif
-0.3212447034153199,0,0.0,0,Vrai negatif
0.00495914914807784,0,0.01,0,Vrai negatif
-0.29729616711363155,0,0.0,0,Vrai negatif
-0.14616850898277686,0,0.0,0,Vrai negatif
-0.3501908474594307,0,0.0,0,Vrai negatif
-0.3456330291983414,0,0.0,0,Vrai negatif
0.5993546236008335,0,0.0,0,Vrai negatif
-0.31364833964683775,0,0.0,0,Vrai negatif
-0.3302403973516803,0,0.0,0,Vrai negatif
-0.3232437465122889,0,0.01,0,Vrai negatif
-0.27330764995000384,0,0.0,0,Vrai negatif
0.026588795457282162,0,0.0,0,Vrai negatif
-0.3172466172213819,0,0.0,0,Vrai negatif
-0.29953509538223677,0,0.0,0,Vrai negatif
-0.14548883432980741,0,0.0,0,Vrai negatif
-0.11374402994994005,0,0.0,0,Vrai negatif
-0.29365790867714797,0,0.0,0,Vrai negatif
-0.21729446237293307,0,0.0,0,Vrai negatif
-0.3172865980833213,0,0.0,0,Vrai negatif
-0.1973040314032433,0,0.0,0,Vrai negatif
-0.35322939296682354,0,0.0,0,Vrai negatif
-0.07628196231274142,0,0.01,0,Vrai negatif
-0.3412351343850097,0,0.0,0,Vrai negatif
-0.35067061780270325,0,0.0,0,Vrai negatif
-0.3132885118893834,0,0.0,0,Vrai negatif
0.009996737752439627,0,0.0,0,Vrai negatif
-0.14592862381114058,0,0.0,0,Vrai negatif
-0.035381540548756134,0,0.01,0,Vrai negatif
-0.34651260816100776,0,0.0,0,Vrai negatif
-0.3501908474594307,0,0.0,0,Vrai negatif
-0.30525235863956807,0,0.0,0,Vrai negatif
-0.23388652007777558,0,0.0,0,Vrai negatif
-0.35318941210488414,0,0.0,0,Vrai negatif
-0.03929966501881535,0,0.02,0,Vrai negatif
2.9851725789713686,0,0.02,0,Vrai negatif
-0.33527798595604213,0,0.0,0,Vrai negatif
0.3104129343649376,0,0.0,0,Vrai negatif
-0.04137866983966307,0,0.0,0,Vrai negatif
-0.34967109625421877,0,0.0,0,Vrai negatif
-0.3173265789452607,0,0.0,0,Vrai negatif
-0.3492313067728856,0,0.0,0,Vrai negatif
-0.1335345566099329,0,0.0,0,Vrai negatif
-0.11594297735660591,0,0.0,0,Vrai negatif
-0.2892600138638163,0,0.0,0,Vrai negatif
-0.308610751042476,0,0.02,0,Vrai negatif
-0.19330594520930536,0,0.0,0,Vrai negatif
-0.3042128562291442,0,0.0,0,Vrai negatif
-0.35015086659749134,0,0.0,0,Vrai negatif
0.36950464831134056,0,0.0,0,Vrai negatif
-0.3003347126210244,0,0.0,0,Vrai negatif
-0.34967109625421877,0,0.01,0,Vrai negatif
1.2460050846083581,0,0.0,0,Vrai negatif
-0.34531318230282637,0,0.0,0,Vrai negatif
-0.313248531027444,0,0.01,0,Vrai negatif
-0.3393560338738588,0,0.0,0,Vrai negatif
-0.34531318230282637,0,0.0,0,Vrai negatif
0.11054860552997921,0,0.0,0,Vrai negatif
-0.1435297720947778,0,0.0,0,Vrai negatif
-0.344113756444645,0,0.0,0,Vrai negatif
-0.35047071349300635,0,0.0,0,Vrai negatif
0.4024088976874499,0,0.01,0,Vrai negatif
0.16788116155104948,0,0.0,0,Vrai negatif
-0.34807186177664357,0,0.0,0,Vrai negatif
0.04258114023303398,0,0.01,0,Vrai negatif
-0.20202177311209008,0,0.02,0,Vrai negatif
-0.06964513923080438,0,0.02,0,Vrai negatif
-0.18974764849670056,0,0.0,0,Vrai negatif
-0.3320395361389524,0,0.0,0,Vrai negatif
-0.18522981109755066,0,0.0,0,Vrai negatif
-0.3381166271537381,0,0.01,0,Vrai negatif
-0.31904575600865404,0,0.0,0,Vrai negatif
-0.26207302774503816,0,0.0,0,Vrai negatif
-0.3393560338738588,0,0.0,0,Vrai negatif
0.2864643980632492,0,0.01,0,Vrai negatif
-0.16991714097476832,0,0.0,0,Vrai negatif
0.28330590997003824,0,0.02,0,Vrai negatif
-0.34327415834391806,0,0.0,0,Vrai negatif
-0.01179283200452218,0,0.0,0,Vrai negatif
-0.34967109625421877,0,0.0,0,Vrai negatif
0.1424533333576041,0,0.0,0,Vrai negatif
-0.03338249745178716,0,0.0,0,Vrai negatif
1.5323080369562552,0,0.0,0,Vrai negatif
-0.32196435893022873,0,0.01,0,Vrai negatif
-0.3460728186796746,0,0.0,0,Vrai negatif
-0.29829568866211603,0,0.0,0,Vrai negatif
0.4928855882562658,0,0.0,0,Vrai negatif
-0.29865551641957044,0,0.0,0,Vrai negatif
-0.3492313067728856,0,0.0,0,Vrai negatif
